step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time
2674,7,0.23,0.1011,,
2675,8,0.33,0.0855,,
2676,8,0.42,0.0657,,
2677,8,0.52,0.0601,,
2678,8,0.41,0.0383,,
2679,8,0.15,0.0537,,
2680,6,0.08,0.0494,,
2681,6,0.12,0.0465,,
2682,6,0.16,0.0617,,
2683,3,0.22,0.0542,,
2684,3,0.32,0.0728,,
2685,3,0.09,0.0695,,
2686,5,0.0,0.0759,,
2687,5,0.05,0.0605,,
2688,5,0.11,0.0654,,
2689,5,0.13,0.0604,,
2690,5,0.17,0.0539,,
2691,5,0.22,0.0623,,
2692,5,0.27,0.0844,,
2693,5,0.32,0.0722,,
2694,5,0.36,0.075,,
2695,4,0.5,0.0663,,
2696,3,0.6,0.0775,,
2697,2,0.74,0.0692,,
2698,5,0.94,0.0447,,
2699,6,1.11,0.0557,,
2700,6,1.28,0.0498,,
2701,6,0.55,0.0478,,
2702,5,0.38,0.064,,
2703,5,0.46,0.0728,,
2704,5,0.56,0.0572,,
2705,4,0.18,0.0583,,
2706,3,0.0,0.0717,,
2707,3,0.04,0.0737,,
2708,3,0.12,0.0805,,
2709,3,0.23,0.0905,,
2710,6,0.36,0.0957,,
2711,8,0.48,0.0758,,
2712,9,0.4,0.0708,,
2713,10,0.43,0.0831,,
2714,11,0.56,0.0741,,
2715,13,0.67,0.0585,,
2716,13,0.11,0.0562,,
2717,13,0.15,0.0446,,
2718,12,0.19,0.0477,,
2719,10,0.26,0.0462,,
2720,9,0.37,0.0498,,
2721,8,0.5,0.0641,,
2722,10,0.62,0.0644,,
2723,10,0.81,0.057,,
2724,8,0.67,0.0458,,
2725,8,0.18,0.0322,,
2726,8,0.11,0.0619,,
2727,6,0.15,0.0492,,
2728,6,0.19,0.0711,,
2729,6,0.22,0.065,,
2730,6,0.04,0.0662,,
2731,6,0.15,0.0685,,
2732,5,0.31,0.075,,
2733,5,0.35,0.0624,,
2734,6,0.52,0.0602,,
2735,7,0.72,0.046,,
2736,7,0.92,0.0573,,
2737,7,0.9,0.0437,,
2738,6,0.76,0.0556,,
2739,5,0.69,0.0732,,
2740,5,0.5,0.0561,,
2741,4,0.62,0.0768,,
2742,4,0.72,0.0658,,
2743,3,0.29,0.0665,,
2744,2,0.04,0.0669,,
2745,3,0.0,0.0657,,
2746,5,0.0,0.0575,,
2747,5,0.04,0.059,,
2748,5,0.12,0.0609,,
2749,5,0.0,0.0957,,
2750,4,0.03,0.085,,
2751,4,0.0,0.0882,,
2752,4,0.0,0.0844,,
2753,4,0.0,0.0741,,
2754,3,0.0,0.0745,,
2755,5,0.0,0.0724,,
2756,6,0.0,0.0856,,
2757,6,0.0,0.0848,,
2758,8,0.0,0.0683,,
2759,9,0.0,0.0482,,
2760,9,0.0,0.0665,,
2761,9,0.0,0.0417,,
2762,8,0.0,0.0571,,
2763,8,0.0,0.0569,,
2764,5,0.04,0.0632,,
2765,5,0.07,0.0592,,
2766,4,0.11,0.0864,,
2767,4,0.15,0.0806,,
2768,3,0.2,0.0797,,
2769,2,0.09,0.0669,,
2770,6,0.22,0.1012,,
2771,8,0.22,0.0738,,
2772,8,0.32,0.0748,,
2773,9,0.35,0.0714,,
2774,9,0.27,0.097,,
2775,9,0.27,0.0817,,
2776,9,0.0,0.0918,,
2777,10,0.0,0.0577,,
2778,9,0.0,0.0771,,
2779,7,0.0,0.0767,,
2780,5,0.0,0.075,,
2781,4,0.0,0.0873,,
2782,8,0.0,0.0793,,
2783,8,0.09,0.0753,,
2784,8,0.26,0.0379,,
2785,8,0.27,0.0413,,
2786,7,0.27,0.0417,,
2787,7,0.35,0.0372,,
2788,6,0.46,0.0419,,
2789,5,0.62,0.051,,
2790,5,0.52,0.0428,,
2791,5,0.63,0.0608,,
2792,4,0.81,0.0678,,
2793,5,1.04,0.0701,,
2794,8,1.3,0.0651,,
2795,8,1.58,0.0595,,
2796,8,1.92,0.0679,,
2797,7,2.0,0.0624,,
2798,7,1.11,0.0707,,
2799,7,0.64,0.0656,,
2800,9,0.14,0.0707,,
2801,10,0.04,0.0443,,
2802,10,0.0,0.0644,,
2803,9,0.0,0.0725,,
2804,7,0.0,0.0907,,
2805,7,0.0,0.1027,,
2806,10,0.04,0.1018,,
2807,10,0.08,0.0914,,
2808,10,0.12,0.0881,,
2809,10,0.0,0.0638,,
2810,7,0.03,0.0895,,
2811,7,0.07,0.0878,,
2812,6,0.1,0.0667,,
2813,5,0.14,0.0475,,
2814,5,0.19,0.0511,,
2815,5,0.27,0.0647,,
2816,3,0.35,0.0691,,
2817,3,0.52,0.0722,,
2818,7,0.7,0.0815,,
2819,7,0.91,0.0638,,
2820,7,1.24,0.0637,,
2821,7,0.76,0.0678,,
2822,7,0.36,0.0811,,
2823,6,0.29,0.1016,,
2824,6,0.0,0.0622,,
2825,6,0.0,0.06,,
2826,4,0.0,0.087,,
2827,3,0.07,0.0808,,
2828,1,0.12,0.0908,,
2829,1,0.19,0.0965,,
2830,4,0.27,0.0913,,
2831,6,0.36,0.0751,,
2832,7,0.44,0.0535,,
2833,9,0.21,0.0522,,
2834,9,0.29,0.0727,,
2835,8,0.31,0.06,,
2836,8,0.3,0.0499,,
2837,8,0.07,0.0527,,
2838,8,0.11,0.0638,,
2839,7,0.21,0.0592,,
2840,6,0.32,0.0571,,
2841,5,0.3,0.0738,,
2842,8,0.19,0.069,,
2843,8,0.35,0.0527,,
2844,7,0.42,0.0616,,
2845,9,0.38,0.0768,,
2846,10,0.45,0.059,,
2847,10,0.52,0.0574,,
2848,10,0.61,0.0691,,
2849,10,0.04,0.0595,,
2850,10,0.04,0.0761,,
2851,9,0.11,0.0623,,
2852,7,0.19,0.0597,,
2853,7,0.26,0.0657,,
2854,10,0.19,0.0663,,
2855,9,0.27,0.0607,,
2856,9,0.38,0.0535,,
2857,9,0.47,0.0751,,
2858,8,0.55,0.0549,,
2859,7,0.71,0.078,,
2860,7,0.68,0.0612,,
2861,7,0.79,0.0603,,
2862,6,0.96,0.0589,,
2863,6,1.12,0.0535,,
2864,6,1.27,0.0731,,
2865,6,0.92,0.0543,,
2866,6,0.33,0.0463,,
2867,7,0.39,0.0466,,
2868,7,0.52,0.0396,,
2869,6,0.58,0.0522,,
2870,6,0.75,0.0521,,
2871,6,0.88,0.0621,,
2872,6,1.0,0.0418,,
2873,6,1.17,0.0477,,
2874,6,0.39,0.0523,,
2875,6,0.5,0.0491,,
2876,4,0.59,0.0558,,
2877,4,0.73,0.0517,,
2878,8,0.91,0.0531,,
2879,7,0.73,0.0562,,
2880,7,0.86,0.0372,,
2881,6,0.8,0.0462,,
2882,6,0.17,0.0693,,
2883,6,0.0,0.0656,,
2884,5,0.0,0.0762,,
2885,5,0.0,0.0711,,
2886,5,0.0,0.0689,,
2887,3,0.03,0.093,,
2888,3,0.06,0.1051,,
2889,3,0.09,0.1127,,
2890,6,0.12,0.1355,,
2891,8,0.22,0.1191,,
2892,8,0.26,0.1183,,
2893,10,0.09,0.0958,,
2894,12,0.12,0.094,,
2895,12,0.15,0.108,,
2896,13,0.18,0.0931,,
2897,14,0.22,0.1085,,
2898,14,0.26,0.1029,,
2899,12,0.0,0.0973,,
2900,11,0.0,0.0638,,
2901,10,0.04,0.0785,,
2902,12,0.07,0.091,,
2903,13,0.11,0.07,,
2904,13,0.19,0.0767,,
2905,11,0.23,0.064,,
2906,10,0.35,0.0578,,
2907,9,0.48,0.0694,,
2908,9,0.63,0.0598,,
2909,9,0.77,0.0738,,
2910,9,0.93,0.0659,,
2911,8,1.13,0.0688,,
2912,7,1.38,0.0732,,
2913,7,1.64,0.0918,,
2914,10,1.71,0.0741,,
2915,11,1.96,0.0598,,
2916,9,1.81,0.0548,,
2917,9,1.76,0.0682,,
2918,9,1.38,0.0852,,
2919,8,1.48,0.0793,,
2920,7,1.64,0.074,,
2921,7,1.04,0.0671,,
2922,6,0.48,0.0732,,
2923,6,0.0,0.0812,,
2924,5,0.0,0.0571,,
2925,4,0.04,0.0825,,
2926,7,0.07,0.0852,,
2927,7,0.12,0.0896,,
2928,7,0.16,0.0642,,42
2929,7,0.17,0.0932,,
2930,6,0.04,0.0856,,
2931,5,0.07,0.0895,,
2932,4,0.14,0.0921,,
2933,4,0.26,0.0471,,
2934,4,0.37,0.0934,,
2935,7,0.48,0.0549,,
2936,6,0.63,0.0542,,
2937,6,0.85,0.0431,,
2938,8,0.76,0.0438,,
2939,9,0.56,0.0465,,
2940,9,0.39,0.0523,,
2941,9,0.48,0.0618,,
2942,9,0.57,0.0698,,
2943,9,0.7,0.0844,,
2944,9,0.26,0.0802,,
2945,6,0.29,0.0671,,
2946,5,0.32,0.1027,,
2947,5,0.35,0.1159,,
2948,4,0.39,0.099,,
2949,3,0.42,0.1283,,
2950,7,0.0,0.1242,,
2951,7,0.03,0.1018,,
2952,7,0.1,0.1053,,
2953,9,0.16,0.0873,,
2954,10,0.23,0.1031,65,
2955,9,0.3,0.0751,,
2956,9,0.2,0.0601,,
2957,9,0.28,0.0677,,
2958,8,0.34,0.0436,,
2959,7,0.52,0.0619,,
2960,7,0.68,0.0633,,
2961,6,0.86,0.0729,,
2962,8,1.12,0.0354,,
2963,8,0.81,0.0406,,
2964,8,0.69,0.0609,,
2965,7,0.39,0.0431,,
2966,7,0.5,0.0524,,
2967,6,0.64,0.0564,,
2968,6,0.85,0.0557,,
2969,5,0.46,0.0549,,
2970,5,0.23,0.0668,,
2971,5,0.23,0.0653,,
2972,2,0.27,0.0925,,
2973,2,0.33,0.0933,,
2974,5,0.41,0.0915,,
2975,6,0.48,0.0836,,
2976,6,0.55,0.0793,,
2977,6,0.55,0.0911,,
2978,6,0.61,0.0788,,
2979,6,0.45,0.0919,,
2980,10,0.52,0.0657,,
2981,9,0.0,0.0601,,
2982,9,0.0,0.0637,,
2983,7,0.0,0.0652,,
2984,7,0.0,0.0763,,
2985,6,0.03,0.0791,,
2986,8,0.07,0.0662,,
2987,9,0.11,0.0737,,
2988,9,0.16,0.0518,,
2989,7,0.18,0.0717,,
2990,7,0.23,0.0612,,
2991,5,0.27,0.0601,,
2992,5,0.31,0.0579,,
2993,5,0.36,0.0541,,
2994,5,0.42,0.0567,,
2995,5,0.46,0.0425,,
2996,5,0.54,0.0567,,
2997,4,0.09,0.0525,,
2998,6,0.14,0.0499,,
2999,6,0.05,0.0573,,
3000,6,0.0,0.0405,,
3001,4,0.0,0.0551,,
3002,4,0.04,0.0537,,
3003,4,0.08,0.0603,,
3004,4,0.12,0.0502,,
3005,4,0.0,0.0468,,
3006,3,0.0,0.0481,,
3007,2,0.04,0.069,,
3008,2,0.12,0.0704,,
3009,2,0.2,0.0838,,
3010,4,0.32,0.0859,,
3011,7,0.25,0.0767,,
3012,8,0.0,0.0675,,
3013,7,0.0,0.0758,,
3014,8,0.0,0.0755,,
3015,8,0.0,0.0843,,
3016,8,0.0,0.088,,
3017,8,0.0,0.1027,,
3018,8,0.0,0.0818,,
3019,8,0.0,0.0931,,
3020,6,0.0,0.1077,,
3021,5,0.03,0.1211,,
3022,7,0.07,0.0984,,
3023,8,0.11,0.1,,
3024,8,0.15,0.0972,,
3025,12,0.03,0.0652,,
3026,12,0.0,0.0672,,
3027,11,0.0,0.0542,,
3028,10,0.0,0.0501,,
3029,10,0.0,0.0598,,
3030,9,0.0,0.0517,,
3031,8,0.0,0.0816,,
3032,7,0.04,0.0857,,
3033,7,0.16,0.0839,,
3034,9,0.29,0.058,,
3035,8,0.43,0.0503,,
3036,8,0.57,0.0415,,
3037,8,0.67,0.0516,,
3038,8,0.62,0.0516,,
3039,8,0.42,0.0566,,
3040,7,0.48,0.0369,,
3041,6,0.56,0.0451,,
3042,5,0.72,0.0404,,
3043,4,0.88,0.0613,,
3044,3,1.08,0.0711,,
3045,3,1.43,0.0679,,
3046,6,1.77,0.0649,,
3047,6,2.19,0.0597,,
3048,6,2.52,0.0389,,
3049,6,1.72,0.0402,,
3050,6,1.2,0.0604,,
3051,6,1.04,0.0423,,
3052,6,0.83,0.0402,,
3053,6,0.96,0.0408,,
3054,6,0.25,0.0532,,
3055,5,0.38,0.0685,,
3056,4,0.55,0.0719,,
3057,4,0.36,0.0723,,
3058,6,0.0,0.0784,,
3059,5,0.0,0.0516,,
3060,5,0.05,0.0389,,
3061,5,0.08,0.0734,,
3062,5,0.1,0.0936,,
3063,5,0.0,0.0957,,
3064,5,0.0,0.0897,,
3065,4,0.0,0.087,,
3066,4,0.0,0.0894,,
3067,2,0.0,0.1198,,
3068,0,0.0,0.0997,,
3069,1,0.0,0.11,,
3070,4,0.03,0.1071,,
3071,6,0.07,0.1237,,
3072,6,0.1,0.095,,
3073,7,0.12,0.1148,,
3074,10,0.0,0.1107,,
3075,12,0.0,0.0922,,
3076,12,0.0,0.0692,,
3077,12,0.0,0.0551,,
3078,11,0.0,0.0495,,
3079,9,0.0,0.0625,,
3080,8,0.0,0.0705,,
3081,7,0.04,0.0861,,
3082,10,0.08,0.086,,
3083,10,0.0,0.0655,,
3084,9,0.04,0.0623,,
3085,8,0.11,0.0527,,
3086,7,0.19,0.0638,,
3087,7,0.26,0.0431,,
3088,7,0.35,0.0566,,
3089,6,0.19,0.059,,
3090,6,0.24,0.0629,,
3091,4,0.29,0.0721,,
3092,4,0.35,0.0824,,
3093,3,0.45,0.0901,,
3094,6,0.6,0.0598,,
3095,7,0.7,0.0467,,
3096,7,0.8,0.0472,,
3097,7,0.54,0.0543,,
3098,7,0.62,0.0424,,
3099,6,0.08,0.0392,,
3100,6,0.17,0.0495,,
3101,6,0.18,0.0367,,
3102,5,0.24,0.0381,,
3103,3,0.35,0.0345,,
3104,2,0.45,0.0403,,
3105,3,0.21,0.0508,,
3106,5,0.29,0.0572,,
3107,5,0.38,0.0656,,
3108,5,0.48,0.044,,
3109,5,0.48,0.0647,,
3110,5,0.32,0.0606,,
3111,5,0.36,0.0626,,
3112,4,0.42,0.061,,
3113,4,0.46,0.0655,,
3114,3,0.5,0.061,,
3115,4,0.54,0.0669,,
3116,5,0.65,0.0672,,
3117,4,0.09,0.071,,
3118,6,0.0,0.0514,,
3119,8,0.0,0.0647,,
3120,8,0.0,0.0619,,
3121,8,0.0,0.0487,,
3122,8,0.0,0.0476,,
3123,8,0.0,0.0679,,
3124,5,0.0,0.058,,
3125,4,0.0,0.07,,
3126,4,0.04,0.0877,,
3127,3,0.07,0.0895,,
3128,3,0.11,0.0745,,
3129,3,0.14,0.1069,,
3130,6,0.08,0.0841,,
3131,8,0.08,0.0801,,
3132,8,0.16,0.064,,
3133,9,0.21,0.074,,
3134,9,0.11,0.0874,,
3135,9,0.14,0.0912,,
3136,9,0.18,0.0697,,
3137,8,0.23,0.0635,,
3138,8,0.27,0.0844,,
3139,8,0.04,0.0763,,
3140,6,0.0,0.0901,,
3141,5,0.04,0.0741,,
3142,7,0.13,0.0685,,
3143,8,0.23,0.0701,,
3144,7,0.32,0.0536,,
3145,7,0.36,0.0693,,
3146,7,0.44,0.0518,,
3147,7,0.52,0.0629,,
3148,7,0.33,0.0576,,
3149,7,0.42,0.0457,,
3150,6,0.08,0.0644,,
3151,6,0.11,0.0689,,
3152,4,0.15,0.0822,,
3153,5,0.19,0.0834,,
3154,7,0.26,0.084,,
3155,7,0.35,0.0778,,
3156,7,0.46,0.0627,,
3157,7,0.48,0.0712,,
3158,7,0.37,0.0755,,
3159,6,0.42,0.0568,,
3160,8,0.52,0.0622,,
3161,9,0.08,0.0397,,
3162,9,0.12,0.0514,,
3163,7,0.17,0.0447,,
3164,7,0.23,0.0511,,
3165,5,0.32,0.0621,,
3166,8,0.41,0.0756,,
3167,9,0.57,0.0739,,
3168,9,0.3,0.0505,,
3169,7,0.0,0.0633,,
3170,7,0.0,0.0457,,
3171,6,0.0,0.0622,,
3172,6,0.04,0.0532,,
3173,6,0.0,0.0483,,
3174,5,0.0,0.0561,,
3175,4,0.0,0.0769,,
3176,3,0.0,0.1006,,
3177,2,0.0,0.0724,,
3178,4,0.04,0.0842,,
3179,5,0.09,0.0854,,
3180,5,0.14,0.0815,,
3181,5,0.15,0.0894,,
3182,5,0.17,0.0826,,
3183,5,0.21,0.0888,,
3184,5,0.0,0.0923,,
3185,5,0.0,0.087,,
3186,4,0.0,0.0683,,
3187,4,0.0,0.0797,,
3188,1,0.0,0.0665,,
3189,1,0.0,0.0969,,
3190,4,0.0,0.1086,,
3191,6,0.0,0.0849,,
3192,6,0.0,0.079,,
3193,7,0.0,0.0679,,
3194,8,0.0,0.078,,
3195,8,0.0,0.0674,,
3196,8,0.0,0.0534,,
3197,8,0.0,0.053,,
3198,8,0.0,0.0601,,
3199,6,0.0,0.0605,,
3200,5,0.04,0.0779,,
3201,3,0.08,0.0853,,
3202,5,0.0,0.0817,,
3203,6,0.04,0.0728,,
3204,5,0.09,0.0505,,
3205,7,0.12,0.0509,,
3206,8,0.16,0.0534,,
3207,8,0.2,0.0508,,
3208,8,0.24,0.0508,,
3209,8,0.32,0.048,,
3210,8,0.44,0.0448,,
3211,7,0.58,0.0329,,
3212,5,0.26,0.0394,,
3213,6,0.18,0.0661,,
3214,8,0.27,0.0538,,
3215,7,0.36,0.0421,,
3216,7,0.48,0.0354,,
3217,6,0.52,0.0516,,
3218,5,0.56,0.0469,,
3219,5,0.32,0.0576,,
3220,4,0.36,0.0643,,
3221,4,0.42,0.0576,,
3222,4,0.46,0.0561,,
3223,3,0.5,0.065,,
3224,3,0.58,0.0714,,
3225,3,0.71,0.0603,,
3226,7,0.96,0.0678,,
3227,7,1.0,0.0438,,
3228,6,1.23,0.0321,,
3229,5,1.27,0.0436,,
3230,4,1.48,0.0392,,
3231,4,1.79,0.0523,,
3232,4,1.17,0.0456,,
3233,4,0.78,0.0394,,
3234,4,0.17,0.0482,,
3235,3,0.0,0.0542,,
3236,2,0.05,0.0538,,
3237,2,0.1,0.0604,,
3238,4,0.15,0.0619,,
3239,5,0.2,0.0596,,
3240,5,0.3,0.0628,,
3241,5,0.04,0.0507,,
3242,4,0.0,0.0703,,
3243,4,0.0,0.0691,,
3244,4,0.0,0.0572,,
3245,4,0.0,0.0751,,
3246,4,0.0,0.081,,
3247,2,0.0,0.0872,,
3248,2,0.0,0.0958,,
3249,2,0.03,0.1077,,
3250,5,0.07,0.1106,,
3251,8,0.1,0.118,,
3252,8,0.14,0.0827,,
3253,8,0.0,0.0898,,
3254,11,0.0,0.0871,,
3255,12,0.0,0.0823,,
3256,12,0.0,0.0853,,
3257,12,0.0,0.0677,,
3258,12,0.0,0.0801,,
3259,10,0.04,0.0623,,
3260,9,0.08,0.0702,,
3261,10,0.25,0.0695,,
3262,11,0.35,0.0748,,
3263,11,0.5,0.0599,,
3264,11,0.64,0.0642,,
3265,9,0.38,0.0627,,
3266,9,0.27,0.0512,,
3267,9,0.38,0.0684,,
3268,9,0.5,0.058,,
3269,7,0.29,0.0376,,
3270,7,0.21,0.0524,,
3271,6,0.25,0.0531,,
3272,6,0.33,0.0723,,
3273,5,0.5,0.0577,,
3274,5,0.33,0.0575,,
3275,7,0.38,0.0576,,
3276,7,0.54,0.0558,,
3277,7,0.61,0.0456,,
3278,7,0.75,0.0622,,
3279,7,0.96,0.068,,
3280,7,0.89,0.0616,,
3281,7,1.08,0.0513,,
3282,6,0.85,0.0621,,
3283,6,0.85,0.0715,,
3284,5,0.92,0.0691,,
3285,4,0.92,0.07,,
3286,7,0.9,0.0844,,
3287,8,1.15,0.0655,,
3288,8,1.33,0.0662,,
3289,8,1.32,0.0669,,
3290,8,1.07,0.0735,,
3291,8,1.03,0.0708,,
3292,7,1.18,0.0661,,
3293,7,0.54,0.083,,
3294,6,0.0,0.0753,,
3295,8,0.04,0.0745,,
3296,9,0.07,0.0723,,
3297,9,0.15,0.0829,,
3298,10,0.23,0.087,,
3299,11,0.12,0.1,,
3300,10,0.16,0.0746,,
3301,10,0.18,0.0801,,
3302,10,0.19,0.0703,,
3303,9,0.23,0.0781,,
3304,7,0.28,0.0825,,
3305,7,0.31,0.0503,,
3306,6,0.38,0.0797,,
3307,6,0.46,0.0901,,
3308,5,0.57,0.0736,,
3309,4,0.7,0.0993,,
3310,6,0.88,0.0799,,
3311,10,0.88,0.0927,,
3312,10,0.92,0.0844,,
3313,9,0.9,0.094,,
3314,11,1.0,0.0947,,
3315,10,1.14,0.094,,
3316,10,1.07,0.0721,,
3317,10,1.15,0.0603,,
3318,10,1.22,0.0603,,
3319,9,1.33,0.0781,,
3320,7,1.5,0.0594,,
3321,6,1.68,0.0782,,
3322,9,1.84,0.0626,,
3323,10,0.76,0.0713,,
3324,9,0.21,0.0425,,
3325,8,0.0,0.0268,,
3326,8,0.04,0.0499,,
3327,7,0.12,0.0569,,
3328,7,0.04,0.0582,,
3329,7,0.08,0.0555,,
3330,7,0.17,0.0714,,
3331,7,0.21,0.0719,,
3332,5,0.36,0.0722,,
3333,5,0.44,0.0857,,
3334,9,0.56,0.0955,,
3335,8,0.69,0.079,,
3336,8,0.81,0.0834,,
3337,7,0.47,0.0718,,
3338,7,0.0,0.0891,,
3339,7,0.0,0.0917,,
3340,9,0.0,0.0677,,
3341,8,0.0,0.0826,,
3342,8,0.0,0.0565,,
3343,7,0.0,0.0738,,
3344,7,0.04,0.0586,,
3345,6,0.08,0.0617,,
3346,9,0.17,0.0647,,
3347,10,0.27,0.0592,,
3348,10,0.36,0.0456,,
3349,10,0.38,0.0473,,
3350,8,0.46,0.0525,,
3351,8,0.23,0.0448,,
3352,7,0.04,0.0528,,
3353,6,0.0,0.0438,,
3354,5,0.0,0.0516,,
3355,5,0.0,0.065,,
3356,4,0.0,0.0747,,
3357,3,0.05,0.0702,,
3358,7,0.19,0.0649,,
3359,7,0.29,0.0695,,
3360,7,0.43,0.0586,,
3361,6,0.48,0.0556,,
3362,6,0.54,0.0488,,
3363,6,0.44,0.055,,
3364,5,0.52,0.044,,
3365,5,0.57,0.0571,,
3366,5,0.64,0.0605,,
3367,4,0.74,0.0765,,
3368,3,0.52,0.0666,,
3369,4,0.56,0.073,,
3370,7,0.74,0.0722,,
3371,9,0.78,0.0603,,
3372,9,0.95,0.0614,,
3373,10,0.81,0.0813,,
3374,11,0.19,0.0735,,
3375,10,0.0,0.0804,,
3376,9,0.0,0.095,,
3377,9,0.0,0.1064,,
3378,10,0.0,0.089,,
3379,9,0.0,0.1016,,
3380,6,0.0,0.1253,,
3381,5,0.03,0.1273,,
3382,8,0.07,0.1086,,
3383,8,0.1,0.0685,,
3384,9,0.18,0.0932,,
3385,12,0.22,0.0974,,
3386,12,0.31,0.0516,,
3387,12,0.31,0.0571,,
3388,12,0.1,0.0579,,
3389,10,0.0,0.0706,,
3390,9,0.0,0.0821,,
3391,8,0.0,0.0678,,
3392,7,0.0,0.0669,,
3393,5,0.08,0.0806,,
3394,8,0.17,0.0619,,
3395,9,0.33,0.0814,,
3396,8,0.42,0.0737,,
3397,8,0.5,0.0661,,
3398,8,0.21,0.0502,,
3399,8,0.0,0.0433,,
3400,6,0.0,0.043,,
3401,5,0.0,0.0492,,
3402,5,0.0,0.0782,,
3403,3,0.04,0.0769,,
3404,3,0.08,0.0979,,
3405,1,0.13,0.0981,,
3406,5,0.17,0.1085,,
3407,5,0.22,0.0977,,
3408,5,0.0,0.0791,,
3409,5,0.04,0.0653,,
3410,4,0.08,0.0702,,
3411,4,0.12,0.0629,,
3412,4,0.17,0.0397,,
3413,4,0.21,0.0494,,
3414,3,0.26,0.0442,,
3415,2,0.32,0.0636,,
3416,2,0.45,0.079,,
3417,4,0.25,0.0769,,
3418,6,0.25,0.0785,,
3419,6,0.39,0.0541,,
3420,6,0.28,0.0578,,
3421,5,0.0,0.0506,,
3422,5,0.0,0.0576,,
3423,4,0.0,0.0634,,
3424,4,0.0,0.0671,,
3425,4,0.0,0.0886,,
3426,4,0.0,0.0927,,
3427,2,0.0,0.0852,,
3428,2,0.04,0.0796,,
3429,3,0.12,0.1014,,
3430,6,0.19,0.0884,,
3431,8,0.28,0.0729,,
3432,9,0.22,0.0716,,
3433,10,0.0,0.0558,,
3434,12,0.0,0.062,,
3435,11,0.0,0.0512,,
3436,12,0.0,0.0541,,
3437,12,0.0,0.0556,,
3438,12,0.0,0.0568,,
3439,10,0.05,0.0568,,
3440,9,0.09,0.0646,,
3441,9,0.18,0.0646,,
3442,11,0.27,0.0623,,
3443,9,0.36,0.0329,,
3444,9,0.45,0.0316,,
3445,8,0.46,0.0521,,
3446,8,0.54,0.0531,,
3447,8,0.38,0.0467,,
3448,8,0.46,0.0684,,
3449,7,0.12,0.0436,,
3450,7,0.09,0.0625,,
3451,6,0.13,0.0577,,
3452,3,0.23,0.062,,
3453,3,0.32,0.0674,,
3454,6,0.45,0.0629,,
3455,6,0.59,0.05,,
3456,6,0.73,0.0538,,
3457,6,0.42,0.0511,,
3458,6,0.5,0.0464,,
3459,6,0.38,0.0383,,
3460,6,0.08,0.0311,,
3461,5,0.13,0.0386,,
3462,4,0.17,0.046,,
3463,4,0.22,0.0572,,
3464,3,0.3,0.0589,,
3465,2,0.45,0.0682,,
3466,6,0.54,0.0612,,
3467,6,0.75,0.0628,,
3468,6,0.5,0.0574,,
3469,6,0.44,0.0537,,
3470,6,0.26,0.0639,,
3471,6,0.04,0.0644,,
3472,5,0.08,0.0655,,
3473,4,0.0,0.0747,,
3474,4,0.0,0.0722,,
3475,8,0.0,0.0817,,
3476,6,0.0,0.0756,,
3477,6,0.04,0.0642,,
3478,9,0.12,0.0869,,
3479,9,0.2,0.0625,,
3480,9,0.29,0.0498,,
3481,9,0.18,0.0589,,
3482,9,0.19,0.0504,,
3483,7,0.23,0.0481,,
3484,7,0.26,0.0649,,
3485,5,0.33,0.0695,,
3486,5,0.4,0.0854,,
3487,5,0.11,0.1054,,
3488,4,0.14,0.0839,,
3489,6,0.18,0.0985,,
3490,7,0.29,0.0965,,
3491,9,0.41,0.0784,,
3492,9,0.52,0.0927,,
3493,10,0.57,0.091,,
3494,11,0.5,0.0809,,
3495,11,0.59,0.081,,
3496,11,0.24,0.0851,,
3497,11,0.07,0.0915,,
3498,10,0.11,0.0778,,
3499,8,0.12,0.0716,,
3500,6,0.15,0.0935,,
3501,5,0.24,0.0527,,
3502,8,0.32,0.0546,,
3503,9,0.43,0.0345,,
3504,9,0.61,0.0316,,
3505,9,0.32,0.0342,,
3506,8,0.36,0.0545,,
3507,6,0.38,0.0524,,
3508,6,0.5,0.033,,
3509,5,0.71,0.038,,
3510,5,0.75,0.0488,,
3511,4,0.41,0.0565,,
3512,4,0.37,0.0672,,
3513,3,0.48,0.0885,,
3514,7,0.67,0.067,,
3515,7,0.89,0.0581,,
3516,7,0.93,0.0749,,
3517,7,0.58,0.0946,,
3518,6,0.48,0.0843,,
3519,6,0.35,0.0993,,
3520,10,0.39,0.0759,,
3521,9,0.43,0.0649,,
3522,9,0.47,0.094,,
3523,9,0.0,0.1003,,
3524,8,0.1,0.0964,,
3525,7,0.07,0.1039,,
3526,8,0.11,0.0748,,
3527,10,0.14,0.0646,,
3528,10,0.19,0.0771,,
3529,7,0.19,0.0902,,
3530,6,0.27,0.0978,,
3531,6,0.07,0.0855,,
3532,6,0.0,0.0931,,
3533,4,0.0,0.0686,,
3534,4,0.0,0.0828,,
3535,3,0.0,0.083,,
3536,1,0.0,0.0669,,
3537,1,0.0,0.0814,,
3538,5,0.0,0.0697,,
3539,5,0.04,0.0794,,
3540,5,0.09,0.0645,,
3541,5,0.12,0.0661,,
3542,5,0.14,0.0833,,
3543,5,0.0,0.0768,,
3544,5,0.0,0.0587,,
3545,4,0.0,0.0545,,
3546,4,0.0,0.0615,,
3547,1,0.0,0.0668,,
3548,0,0.08,0.06,,
3549,0,0.21,0.0664,,
3550,2,0.35,0.074,,
3551,6,0.48,0.0577,,
