step,total_queue,avg_wait_time,co2_kg,amb_time,fire_time,reward,epsilon
3071,45.0,0.41,0.1,,,0,0.36285446082117084
3072,43.0,0.63,0.098,,,0,0.36267303359076025
3073,45.0,0.81,0.124,,,0,0.3624916970739649
3074,45.0,0.94,0.117,,,0,0.36231045122542793
3075,46.0,1.13,0.125,,,0,0.36212929599981525
3076,48.0,1.44,0.131,,,0,0.36194823135181536
3077,46.0,1.65,0.136,,,0,0.36176725723613945
3078,47.0,1.98,0.122,,,0,0.3615863736075214
3079,46.0,2.36,0.155,,,0,0.36140558042071763
3080,48.0,2.71,0.135,,,0,0.3612248776305073
3081,51.0,2.84,0.156,,,0,0.3610442651916921
3082,48.0,3.32,0.147,,,0,0.36086374305909624
3083,47.0,3.74,0.141,,,0,0.36086374305909624
3084,49.0,4.19,0.115,,,0,0.36086374305909624
3085,47.0,4.88,0.115,,,0,0.36086374305909624
3086,48.0,5.37,0.109,,,0,0.36086374305909624
3087,48.0,4.75,0.114,,,0,0.3606833111875667
3088,47.0,3.96,0.115,,,0,0.3605029695319729
3089,47.0,3.28,0.107,,,0,0.36032271804720695
3090,46.0,3.15,0.099,,,0,0.36014255668818335
3091,46.0,3.41,0.086,,,0,0.3599624854098393
3092,46.0,3.88,0.09,,,0,0.35978250416713436
3093,44.0,4.37,0.087,,,0,0.3596026129150508
3094,43.0,4.96,0.094,,,0,0.3594228116085933
3095,42.0,5.54,0.095,,,0,0.35924310020278905
3096,42.0,6.1,0.112,,,0,0.3590634786526877
3097,48.0,5.09,0.14,,,0,0.35888394691336134
3098,48.0,5.56,0.162,,,0,0.3587045049399047
3099,47.0,5.79,0.144,,,0,0.35852515268743473
3100,52.0,6.26,0.164,,,0,0.358345890111091
3101,52.0,6.65,0.185,,,0,0.3581667171660355
3102,51.0,7.13,0.175,,,0,0.35798763380745247
3103,52.0,7.41,0.164,,,0,0.35798763380745247
3104,55.0,8.12,0.177,,,0,0.35798763380745247
3105,55.0,8.04,0.144,,,0,0.35798763380745247
3106,55.0,6.59,0.147,,,0,0.35798763380745247
3107,55.0,4.26,0.113,,,0,0.35780863999054874
3108,53.0,3.03,0.088,,,0,0.3576297356705535
3109,48.0,2.62,0.106,,,0,0.35745092080271823
3110,48.0,2.65,0.108,,,0,0.3572721953423169
3111,46.0,2.62,0.106,,,0,0.35709355924464575
3112,43.0,2.84,0.129,,,0,0.35709355924464575
3113,45.0,2.77,0.177,,,0,0.35709355924464575
3114,45.0,3.04,0.17,,,0,0.35709355924464575
3115,46.0,3.32,0.17,,,0,0.35709355924464575
3116,47.0,2.91,0.164,,,0,0.35709355924464575
3117,48.0,2.2,0.157,,,0,0.35709355924464575
3118,47.0,1.75,0.145,,,0,0.35709355924464575
3119,46.0,1.97,0.146,,,0,0.35709355924464575
3120,46.0,1.65,0.136,,,0,0.35709355924464575
3121,47.0,1.04,0.145,,,0,0.35709355924464575
3122,44.0,1.28,0.132,,,0,0.35709355924464575
3123,42.0,1.6,0.1,,,0,0.35709355924464575
3124,44.0,1.84,0.106,,,0,0.35709355924464575
3125,41.0,2.08,0.115,,,0,0.35709355924464575
3126,42.0,2.43,0.116,,,0,0.35709355924464575
3127,41.0,2.84,0.14,,,0,0.35709355924464575
3128,41.0,3.41,0.124,,,0,0.35709355924464575
3129,43.0,3.56,0.134,,,0,0.35709355924464575
3130,43.0,4.03,0.128,,,0,0.35709355924464575
3131,43.0,4.53,0.119,,,0,0.35709355924464575
3132,43.0,4.64,0.13,,,0,0.35691501246502344
3133,47.0,3.99,0.142,,,0,0.356736554958791
3134,46.0,4.15,0.147,,,0,0.3565581866813116
3135,44.0,4.36,0.176,,,0,0.356379907587971
3136,47.0,4.67,0.167,,,0,0.356201717634177
3137,49.0,4.72,0.181,,,0,0.35602361677535993
3138,48.0,5.12,0.197,,,0,0.35584560496697226
3139,49.0,5.6,0.156,,,0,0.3556676821644888
3140,53.0,6.12,0.177,,,0,0.3554898483234066
3141,53.0,6.86,0.167,,,0,0.3553121033992449
3142,52.0,7.44,0.194,,,0,0.3551344473475453
3143,52.0,8.2,0.153,32,,0,0.35495688012387155
3144,53.0,8.72,0.113,,,0,0.3547794016838096
3145,55.0,8.43,0.107,,,0,0.3546020119829677
3146,55.0,8.91,0.113,,,0,0.35442471097697625
3147,54.0,9.58,0.097,,,0,0.35442471097697625
3148,55.0,9.3,0.083,,,0,0.35442471097697625
3149,54.0,9.38,0.1,,,0,0.35442471097697625
3150,49.0,9.0,0.104,,,0,0.35442471097697625
3151,51.0,6.37,0.107,,,0,0.3542474986214878
3152,53.0,4.24,0.095,,,0,0.3540703748721771
3153,49.0,2.69,0.102,,,0,0.353893339684741
3154,48.0,2.85,0.131,,,0,0.35371639301489866
3155,47.0,2.05,0.126,,,0,0.35353953481839123
3156,48.0,1.54,0.134,,,0,0.3533627650509821
3157,48.0,1.42,0.142,,,0,0.3531860836684566
3158,46.0,1.66,0.128,,,0,0.3530094906266224
3159,44.0,1.39,0.135,,,0,0.3528329858813091
3160,44.0,1.38,0.137,,,0,0.3526565693883685
3161,44.0,1.29,0.14,,,0,0.3524802411036743
3162,44.0,1.56,0.153,,,0,0.3523040009831225
3163,42.0,1.84,0.136,,,0,0.35212784898263094
3164,45.0,2.17,0.153,,,0,0.3519517850581396
3165,41.0,2.56,0.148,,,0,0.3517758091656106
3166,42.0,3.03,0.149,,,0,0.3515999212610278
3167,40.0,3.57,0.147,,,0,0.3515999212610278
3168,40.0,3.76,0.126,,,0,0.3515999212610278
3169,41.0,3.0,0.146,,,0,0.3515999212610278
3170,40.0,3.13,0.153,,,0,0.3515999212610278
3171,38.0,1.73,0.13,,,0,0.3514241213003973
3172,45.0,1.15,0.133,,,0,0.3512484092397471
3173,42.0,1.07,0.107,,,0,0.35107278503512723
3174,41.0,0.93,0.13,,,0,0.3508972486426097
3175,41.0,1.11,0.127,,,0,0.3507218000182884
3176,43.0,1.09,0.134,,,0,0.35054643911827926
3177,43.0,1.02,0.145,,,0,0.35037116589872014
3178,43.0,1.26,0.131,,,0,0.3501959803157708
3179,43.0,1.33,0.151,,,0,0.35002088232561296
3180,45.0,1.61,0.124,,,0,0.34984587188445015
3181,45.0,1.97,0.115,,,0,0.349670948948508
3182,45.0,2.31,0.115,,,0,0.34949611347403375
3183,42.0,2.64,0.128,,,0,0.34932136541729675
3184,44.0,3.09,0.113,,,0,0.34914670473458814
3185,45.0,3.27,0.114,,,0,0.3489721313822209
3186,45.0,3.77,0.133,,,0,0.3487976453165298
3187,44.0,3.89,0.112,,,0,0.3487976453165298
3188,46.0,4.28,0.125,,,0,0.3487976453165298
3189,46.0,3.79,0.098,,,0,0.3487976453165298
3190,46.0,4.18,0.099,,,0,0.3487976453165298
3191,40.0,2.48,0.099,,,0,0.34862324649387155
3192,42.0,1.46,0.118,,,0,0.3484489348706246
3193,43.0,0.78,0.116,,,0,0.3482747104031893
3194,38.0,0.47,0.107,,,0,0.34810057304798775
3195,38.0,0.6,0.13,,,0,0.3479265227614638
3196,39.0,0.6,0.127,,,0,0.3477525595000831
3197,37.0,0.49,0.143,,,0,0.3475786832203331
3198,36.0,0.63,0.158,,,0,0.3474048938787229
3199,35.0,0.8,0.167,,,0,0.3472311914317836
3200,33.0,0.84,0.169,,,0,0.3470575758360677
3201,36.0,0.94,0.18,,,0,0.3468840470481497
3202,35.0,1.17,0.185,,,0,0.3468840470481497
3203,35.0,1.45,0.137,,,0,0.3468840470481497
3204,37.0,1.54,0.126,,,0,0.3468840470481497
3205,38.0,1.35,0.136,,,0,0.3468840470481497
3206,39.0,0.55,0.165,,,0,0.3468840470481497
3207,37.0,0.46,0.146,,,0,0.3468840470481497
3208,39.0,0.45,0.14,,,0,0.3468840470481497
3209,38.0,0.41,0.146,,,0,0.3468840470481497
3210,37.0,0.51,0.134,,,0,0.3468840470481497
3211,35.0,0.7,0.116,,,0,0.3468840470481497
3212,40.0,0.81,0.141,,,0,0.3468840470481497
3213,38.0,1.02,0.128,,,0,0.34671060502462564
3214,38.0,1.25,0.133,,,0,0.34653724972211336
3215,39.0,1.53,0.102,,,0,0.3463639810972523
3216,39.0,1.8,0.107,,,0,0.3461907991067037
3217,41.0,1.91,0.1,,,0,0.34601770370715035
3218,41.0,2.21,0.093,,,0,0.3458446948552968
3219,41.0,2.55,0.087,,,0,0.3456717725078692
3220,42.0,2.96,0.081,,,0,0.34549893662161524
3221,41.0,3.37,0.085,,,0,0.34532618715330443
3222,40.0,3.91,0.109,,,0,0.3451535240597278
3223,40.0,4.61,0.097,,,0,0.34498094729769796
3224,41.0,5.22,0.113,,,0,0.34480845682404915
3225,42.0,5.39,0.104,,,0,0.3446360525956371
3226,42.0,5.98,0.111,,,0,0.3444637345693393
3227,43.0,6.74,0.111,,,0,0.34429150270205466
3228,45.0,6.34,0.093,,,0,0.34411935695070367
3229,44.0,6.49,0.096,,,0,0.34411935695070367
3230,39.0,6.73,0.103,,,0,0.34411935695070367
3231,42.0,6.92,0.112,,,0,0.34411935695070367
3232,43.0,7.17,0.123,,,0,0.34411935695070367
3233,41.0,3.88,0.123,,,0,0.34394729727222834
3234,41.0,2.18,0.141,,,0,0.34377532362359225
3235,37.0,1.12,0.111,,,0,0.3436034359617805
3236,39.0,0.84,0.108,,,0,0.34343163424379963
3237,38.0,0.84,0.11,,,0,0.34325991842667775
3238,36.0,0.84,0.12,,,0,0.3430882884674644
3239,35.0,1.06,0.1,,38,0,0.3429167443232307
3240,36.0,1.3,0.094,,,0,0.3427452859510691
3241,39.0,1.09,0.117,,,0,0.3425739133080936
3242,39.0,1.33,0.157,,,0,0.3424026263514396
3243,38.0,1.63,0.134,,,0,0.34223142503826387
3244,43.0,1.93,0.137,,,0,0.34206030932574477
3245,42.0,2.17,0.138,,,0,0.3418892791710819
3246,41.0,2.54,0.155,,,0,0.3417183345314964
3247,43.0,3.03,0.132,,,0,0.3415474753642307
3248,44.0,3.26,0.141,,,0,0.3413767016265486
3249,46.0,3.17,0.146,,,0,0.3413767016265486
3250,46.0,3.62,0.116,,,0,0.3413767016265486
3251,45.0,3.92,0.086,,,0,0.3413767016265486
3252,47.0,4.07,0.086,,,0,0.3413767016265486
3253,47.0,2.54,0.099,,,0,0.34120601327573535
3254,47.0,2.34,0.09,,,0,0.3410354102690975
3255,45.0,2.48,0.094,,,0,0.34086489256396296
3256,46.0,2.67,0.101,,,0,0.340694460117681
3257,47.0,2.68,0.121,,,0,0.3405241128876222
3258,47.0,3.07,0.108,,,0,0.3403538508311784
3259,46.0,3.56,0.113,,,0,0.3401836739057629
3260,47.0,4.05,0.105,,,0,0.34001358206881
3261,47.0,4.53,0.108,,,0,0.3398435752777756
3262,47.0,5.05,0.123,,,0,0.33967365349013673
3263,47.0,5.59,0.123,,,0,0.3395038166633917
3264,48.0,6.19,0.121,,,0,0.33933406475506
3265,50.0,6.16,0.103,,,0,0.3391643977226825
3266,49.0,6.73,0.122,,,0,0.33899481552382116
3267,49.0,7.16,0.107,,,0,0.33882531811605926
3268,51.0,7.89,0.1,,,0,0.33865590545700125
3269,50.0,8.51,0.133,,,0,0.33865590545700125
3270,50.0,7.89,0.113,,,0,0.33865590545700125
3271,50.0,8.27,0.136,,,0,0.33865590545700125
3272,46.0,8.74,0.146,,,0,0.33865590545700125
3273,48.0,6.91,0.143,,,0,0.33848657750427275
3274,49.0,5.91,0.114,,,0,0.3383173342155206
3275,44.0,5.36,0.112,,,0,0.33814817554841287
3276,46.0,5.27,0.132,,,0,0.3379791014606387
3277,49.0,4.47,0.175,,,0,0.3378101119099084
3278,46.0,4.85,0.176,,,0,0.33764120685395344
3279,47.0,5.14,0.216,,,0,0.3374723862505265
3280,51.0,5.61,0.188,,,0,0.33730365005740126
3281,49.0,5.43,0.191,,,0,0.3371349982323726
3282,49.0,5.76,0.203,,,0,0.33696643073325644
3283,49.0,6.27,0.2,,,0,0.33679794751788983
3284,52.0,6.6,0.21,,,0,0.3366295485441309
3285,52.0,7.06,0.206,,,0,0.33646123376985887
3286,51.0,7.85,0.161,,,0,0.33629300315297395
3287,53.0,8.36,0.146,,,0,0.33612485665139746
3288,50.0,8.88,0.142,,,0,0.3359567942230718
3289,52.0,8.88,0.142,,,0,0.3359567942230718
3290,52.0,9.44,0.127,,,0,0.3359567942230718
3291,52.0,9.35,0.113,,,0,0.3359567942230718
3292,52.0,9.47,0.125,,,0,0.3359567942230718
3293,51.0,8.45,0.107,,,0,0.33578881582596026
3294,50.0,8.02,0.111,,,0,0.33578881582596026
3295,50.0,7.69,0.1,,,0,0.33578881582596026
3296,51.0,7.81,0.109,,,0,0.33578881582596026
3297,53.0,7.4,0.123,,,0,0.33578881582596026
3298,52.0,7.5,0.137,,,0,0.33578881582596026
3299,52.0,7.84,0.11,,,0,0.33578881582596026
3300,53.0,8.1,0.09,,,0,0.33578881582596026
3301,50.0,8.41,0.101,,,0,0.33578881582596026
3302,49.0,8.31,0.099,,,0,0.33578881582596026
3303,51.0,8.26,0.097,,,0,0.33578881582596026
3304,49.0,8.72,0.105,,,0,0.33578881582596026
3305,50.0,8.46,0.114,,,0,0.33578881582596026
3306,51.0,8.88,0.136,,,0,0.33578881582596026
3307,51.0,9.32,0.128,,,0,0.33578881582596026
3308,54.0,9.98,0.124,,,0,0.33578881582596026
3309,52.0,10.74,0.129,,,0,0.3356209214180473
3310,52.0,11.24,0.135,,,0,0.33545311095733826
3311,53.0,11.76,0.124,,,0,0.3352853844018596
3312,53.0,12.51,0.137,,,0,0.3351177417096587
3313,58.0,10.47,0.141,,,0,0.3349501828388039
3314,56.0,11.23,0.159,,,0,0.3347827077473845
3315,56.0,12.08,0.151,,,0,0.33461531639351083
3316,60.0,11.39,0.138,,,0,0.3344480087353141
3317,58.0,11.82,0.135,,,0,0.33428078473094647
3318,54.0,12.27,0.156,,,0,0.33411364433858104
3319,53.0,12.91,0.181,,,0,0.33394658751641176
3320,57.0,12.19,0.192,,,0,0.33377961422265356
3321,58.0,10.71,0.178,30,,0,0.33361272441554224
3322,59.0,9.89,0.207,,,0,0.3334459180533345
3323,59.0,9.4,0.179,,,0,0.33327919509430787
3324,59.0,9.8,0.158,,,0,0.3331125554967607
3325,57.0,9.99,0.138,,,0,0.3331125554967607
3326,56.0,10.54,0.125,,,0,0.3331125554967607
3327,54.0,10.73,0.114,,,0,0.3331125554967607
3328,53.0,10.94,0.119,,,0,0.3331125554967607
3329,55.0,9.07,0.155,,,0,0.33294599921901236
3330,54.0,8.7,0.113,,,0,0.3327795262194029
3331,52.0,8.56,0.117,,,0,0.3326131364562932
3332,52.0,8.5,0.123,,,0,0.33244682988806507
3333,53.0,9.14,0.126,,,0,0.3322806064731211
3334,52.0,9.0,0.124,,,0,0.33211446616988455
3335,52.0,8.59,0.12,,,0,0.3319484089367996
3336,52.0,8.1,0.121,,,0,0.3317824347323312
3337,55.0,7.34,0.127,,,0,0.33161654351496506
3338,54.0,7.89,0.097,,,0,0.3314507352432076
3339,53.0,8.09,0.112,,,0,0.331285009875586
3340,55.0,7.14,0.116,,,0,0.33111936737064823
3341,54.0,5.88,0.125,,,0,0.3309538076869629
3342,52.0,4.88,0.125,,,0,0.3307883307831195
3343,53.0,4.06,0.146,,,0,0.33062293661772796
3344,53.0,4.37,0.145,,,0,0.3304576251494191
3345,53.0,3.56,0.158,,,0,0.3304576251494191
3346,52.0,3.21,0.154,,,0,0.3304576251494191
3347,52.0,3.25,0.162,,,0,0.3304576251494191
3348,54.0,3.71,0.156,,,0,0.3304576251494191
3349,58.0,2.67,0.182,,,0,0.33029239633684443
3350,56.0,2.18,0.17,,,0,0.330127250138676
3351,56.0,1.75,0.178,,,0,0.3299621865136067
3352,60.0,1.26,0.166,,,0,0.3297972054203499
3353,61.0,1.09,0.172,,,0,0.3296323068176397
3354,58.0,1.21,0.139,,,0,0.3294674906642309
3355,61.0,1.52,0.149,,,0,0.3293027569188988
3356,63.0,1.7,0.153,,,0,0.3291381055404394
3357,61.0,1.37,0.142,,,0,0.3289735364876692
3358,62.0,1.63,0.137,,,0,0.3288090497194254
3359,58.0,1.99,0.122,,,0,0.32864464519456565
3360,59.0,2.39,0.134,,,0,0.3284803228719684
3361,61.0,2.62,0.133,,,0,0.3283160827105324
3362,56.0,3.11,0.139,,,0,0.3281519246691772
3363,55.0,3.59,0.128,,,0,0.3279878487068426
3364,56.0,4.11,0.141,,,0,0.3278238547824892
3365,56.0,4.63,0.14,,,0,0.3278238547824892
3366,53.0,5.39,0.14,,,0,0.3278238547824892
3367,50.0,5.54,0.133,,,0,0.3278238547824892
3368,51.0,5.94,0.141,,,0,0.3278238547824892
3369,51.0,3.84,0.135,,,0,0.327659942855098
3370,51.0,2.85,0.115,,,0,0.3274961128836704
3371,49.0,2.1,0.114,,,0,0.3273323648272286
3372,48.0,1.74,0.126,,,0,0.327168698644815
3373,47.0,1.67,0.117,,,0,0.3270051142954926
3374,47.0,1.11,0.113,,,0,0.32684161173834486
3375,46.0,0.78,0.139,,,0,0.3266781909324757
3376,46.0,0.7,0.14,,,0,0.32651485183700946
3377,47.0,0.75,0.154,,,0,0.32635159441109096
3378,46.0,0.94,0.163,,,0,0.3261884186138854
3379,44.0,1.18,0.154,,,0,0.3260253244045785
3380,45.0,1.42,0.18,,,0,0.32586231174237623
3381,44.0,1.62,0.182,,,0,0.32569938058650505
3382,43.0,1.89,0.191,,,0,0.32569938058650505
3383,45.0,2.2,0.177,,,0,0.32569938058650505
3384,45.0,2.56,0.171,,,0,0.32569938058650505
3385,49.0,2.19,0.193,,,0,0.32569938058650505
3386,48.0,1.57,0.14,,,0,0.32569938058650505
3387,47.0,1.33,0.142,,,0,0.32569938058650505
3388,52.0,1.07,0.123,,,0,0.32569938058650505
3389,50.0,1.21,0.134,,,0,0.32569938058650505
3390,50.0,1.38,0.138,,,0,0.32569938058650505
3391,51.0,1.58,0.148,,,0,0.32569938058650505
3392,54.0,1.65,0.152,,,0,0.32569938058650505
3393,56.0,1.67,0.169,,,0,0.32569938058650505
3394,57.0,2.07,0.138,,,0,0.32569938058650505
3395,56.0,2.46,0.11,,,0,0.32569938058650505
3396,59.0,2.91,0.118,,,0,0.32569938058650505
3397,58.0,2.67,0.108,,,0,0.32569938058650505
3398,58.0,3.03,0.111,,,0,0.32569938058650505
3399,53.0,3.54,0.105,,,0,0.32569938058650505
3400,54.0,4.05,0.109,,,0,0.32569938058650505
3401,55.0,4.08,0.114,,,0,0.32569938058650505
3402,50.0,4.49,0.121,,,0,0.3255365308962118
3403,49.0,5.03,0.143,,,0,0.32537376263076373
3404,50.0,5.58,0.152,,,0,0.32521107574944835
3405,48.0,6.24,0.157,,,0,0.3250484702115736
3406,48.0,6.81,0.161,,,0,0.32488594597646786
3407,46.0,7.61,0.148,,,0,0.32472350300347963
3408,50.0,8.2,0.183,,,0,0.3245611412519779
3409,51.0,8.0,0.159,,,0,0.32439886068135193
3410,51.0,8.65,0.161,,,0,0.32423666125101125
3411,49.0,9.76,0.135,,30,0,0.3240745429203858
3412,51.0,10.36,0.151,,,0,0.3239125056489256
3413,50.0,11.47,0.137,,,0,0.32375054939610115
3414,51.0,12.48,0.109,,,0,0.32358867412140313
3415,51.0,13.34,0.118,,,0,0.3234268797843424
3416,50.0,14.74,0.109,,,0,0.3232651663444503
3417,52.0,14.45,0.139,,,0,0.3231035337612781
3418,50.0,14.24,0.11,,,0,0.3231035337612781
3419,50.0,14.1,0.124,,,0,0.3231035337612781
3420,50.0,14.42,0.101,,,0,0.3231035337612781
3421,55.0,12.52,0.125,,,0,0.3231035337612781
3422,54.0,9.91,0.138,,,0,0.3229419819943975
3423,54.0,7.32,0.142,,,0,0.3227805110034003
3424,57.0,4.91,0.156,,,0,0.32261912074789867
3425,59.0,4.11,0.15,,,0,0.32245781118752476
3426,58.0,2.97,0.152,,,0,0.32229658228193103
3427,58.0,1.89,0.155,,,0,0.3221354339907901
3428,61.0,0.88,0.142,,,0,0.3219743662737947
3429,61.0,1.06,0.138,,,0,0.3218133790906578
3430,58.0,1.23,0.137,,,0,0.3216524724011125
3431,56.0,1.36,0.146,,,0,0.32149164616491194
3432,57.0,1.57,0.152,,,0,0.3213309003418295
3433,57.0,1.68,0.154,,,0,0.3211702348916586
3434,58.0,1.94,0.162,,,0,0.32100964977421276
3435,56.0,2.21,0.174,,,0,0.32084914494932565
3436,56.0,2.45,0.183,,,0,0.320688720376851
3437,55.0,2.17,0.168,,,0,0.32052837601666256
3438,53.0,2.5,0.157,,,0,0.32052837601666256
3439,48.0,2.8,0.183,,,0,0.32052837601666256
3440,50.0,3.25,0.15,,,0,0.32052837601666256
3441,53.0,3.35,0.164,,,0,0.32052837601666256
3442,48.0,2.53,0.147,,,0,0.32036811182865427
3443,47.0,1.92,0.149,,,0,0.32020792777273993
3444,49.0,1.38,0.166,,,0,0.3200478238088536
3445,48.0,1.1,0.117,,,0,0.3198877998969492
3446,46.0,1.35,0.127,,,0,0.31972785599700076
3447,47.0,1.14,0.126,,,0,0.31956799206900227
3448,46.0,1.09,0.135,,,0,0.31940820807296777
3449,48.0,1.23,0.127,,,0,0.3192485039689313
3450,44.0,1.4,0.141,,,0,0.3190888797169468
3451,44.0,1.77,0.124,,,0,0.3189293352770884
3452,44.0,2.2,0.12,,,0,0.31876987060944983
3453,43.0,2.65,0.123,,,0,0.3186104856741451
3454,44.0,3.27,0.15,,,0,0.31845118043130805
3455,46.0,3.86,0.121,,,0,0.3182919548410924
3456,45.0,4.6,0.121,,,0,0.3181328088636719
3457,50.0,4.13,0.125,,,0,0.3179737424592401
3458,50.0,4.39,0.139,,,0,0.3179737424592401
3459,49.0,4.51,0.141,,,0,0.3179737424592401
3460,53.0,4.92,0.133,,,0,0.3179737424592401
3461,53.0,5.11,0.131,,,0,0.3179737424592401
3462,50.0,3.61,0.145,,,0,0.3178147555880105
3463,51.0,2.44,0.151,,,0,0.3176558482102165
3464,52.0,1.46,0.155,,,0,0.3174970202861114
3465,53.0,0.79,0.147,,,0,0.31733827177596835
3466,50.0,0.75,0.148,,,0,0.3171796026400804
3467,50.0,0.66,0.126,,,0,0.3170210128387604
3468,51.0,0.66,0.126,,,0,0.31686250233234103
3469,49.0,0.84,0.134,,,0,0.3167040710811749
3470,47.0,1.06,0.149,,,0,0.31654571904563433
3471,47.0,1.27,0.142,,,0,0.31638744618611153
3472,48.0,1.51,0.149,,,0,0.31638744618611153
3473,50.0,1.64,0.163,,,0,0.31638744618611153
3474,50.0,1.97,0.154,,,0,0.31638744618611153
3475,50.0,2.37,0.127,,,0,0.31638744618611153
3476,51.0,1.83,0.104,,,0,0.31638744618611153
3477,50.0,1.71,0.102,,,0,0.31638744618611153
3478,49.0,0.85,0.091,,,0,0.31638744618611153
3479,47.0,1.0,0.091,,,0,0.31638744618611153
3480,43.0,1.24,0.111,,,0,0.31638744618611153
3481,45.0,1.48,0.119,,,0,0.31638744618611153
3482,44.0,1.86,0.104,,,0,0.31638744618611153
3483,42.0,2.14,0.115,,,0,0.31638744618611153
3484,44.0,2.49,0.139,,,0,0.31638744618611153
3485,43.0,2.76,0.139,,,0,0.31638744618611153
3486,42.0,2.85,0.134,,,0,0.31638744618611153
3487,43.0,3.07,0.144,,,0,0.31638744618611153
3488,41.0,3.33,0.132,,,0,0.31638744618611153
3489,42.0,3.21,0.133,,,0,0.31638744618611153
3490,41.0,3.66,0.134,,,0,0.31638744618611153
3491,39.0,4.13,0.102,,,0,0.31638744618611153
3492,41.0,4.85,0.111,,,0,0.31638744618611153
3493,43.0,4.67,0.127,,,0,0.3162292524630185
3494,45.0,5.25,0.143,,,0,0.316071137836787
3495,42.0,5.95,0.141,,,0,0.3159131022678686
3496,49.0,6.3,0.156,,,0,0.3157551457167347
3497,51.0,6.26,0.197,,,0,0.31559726814387634
3498,52.0,6.82,0.185,,,0,0.3154394695098044
3499,52.0,7.64,0.161,,,0,0.3152817497750495
3500,56.0,8.14,0.171,,,0,0.315124108900162
3501,54.0,8.78,0.165,,,0,0.31496654684571196
3502,55.0,9.44,0.176,,,0,0.3148090635722891
3503,55.0,10.11,0.144,32,,0,0.31465165904050296
3504,55.0,11.0,0.133,,,0,0.31449433321098275
3505,56.0,10.67,0.126,,,0,0.31433708604437727
3506,53.0,11.58,0.112,,,0,0.3141799175013551
3507,52.0,12.34,0.097,,,0,0.31402282754260447
3508,52.0,12.69,0.09,,,0,0.31402282754260447
3509,52.0,13.07,0.091,,,0,0.31402282754260447
3510,51.0,14.15,0.093,,,0,0.31402282754260447
3511,53.0,14.83,0.107,,,0,0.31402282754260447
3512,52.0,10.69,0.106,,,0,0.3138658161288332
3513,54.0,6.66,0.114,,,0,0.3137088832207688
3514,53.0,4.14,0.113,,,0,0.31355202877915844
3515,53.0,3.2,0.086,,,0,0.3133952527647689
3516,54.0,2.2,0.088,,,0,0.3132385551383865
3517,54.0,2.14,0.083,,,0,0.31308193586081734
3518,54.0,1.65,0.097,,,0,0.31292539489288695
3519,52.0,1.94,0.121,,,0,0.31276893219544055
3520,54.0,2.05,0.155,,,0,0.3126125477293428
3521,56.0,0.86,0.159,,,0,0.3124562414554782
3522,54.0,0.87,0.162,,,0,0.31230001333475044
3523,49.0,1.06,0.169,,,0,0.3121438633280831
3524,51.0,1.25,0.132,,,0,0.3119877913964191
3525,50.0,1.46,0.143,,,0,0.3118317975007209
3526,46.0,1.7,0.132,,,0,0.3116758816019705
3527,45.0,1.94,0.192,,,0,0.31152004366116953
3528,46.0,2.19,0.2,,,0,0.31152004366116953
3529,50.0,2.07,0.206,,,0,0.31152004366116953
3530,50.0,2.16,0.199,,,0,0.31152004366116953
3531,48.0,2.08,0.19,,,0,0.31152004366116953
3532,52.0,0.94,0.181,,,0,0.311364283639339
3533,52.0,0.76,0.138,,,0,0.31120860149751933
3534,50.0,0.62,0.151,,,0,0.3110529971967706
3535,51.0,0.71,0.154,,,0,0.31089747069817225
3536,53.0,0.82,0.189,,,0,0.3107420219628232
3537,52.0,0.82,0.174,,,0,0.3105866509518418
3538,51.0,1.03,0.133,,,0,0.31043135762636587
3539,52.0,1.29,0.142,,,0,0.3102761419475527
3540,53.0,1.63,0.14,,,0,0.3101210038765789
3541,52.0,2.09,0.132,,,0,0.3099659433746407
3542,52.0,2.56,0.129,,,0,0.30981096040295336
3543,53.0,3.08,0.115,,,0,0.3096560549227519
3544,54.0,3.59,0.124,,,0,0.3095012268952905
3545,56.0,3.94,0.117,,,0,0.3093464762818429
3546,54.0,4.71,0.118,,,0,0.30919180304370203
3547,53.0,5.42,0.099,,,0,0.3090372071421802
3548,54.0,6.39,0.095,,,0,0.3090372071421802
3549,52.0,7.0,0.102,,,0,0.3090372071421802
3550,51.0,7.98,0.097,,,0,0.3090372071421802
3551,53.0,8.57,0.115,,,0,0.3090372071421802
3552,52.0,6.53,0.113,,,0,0.3088826885386091
3553,54.0,4.41,0.124,,,0,0.30872824719433983
3554,53.0,3.24,0.13,,,0,0.3085738830707427
3555,51.0,2.73,0.1,,,0,0.30841959612920733
3556,52.0,2.19,0.099,,,0,0.30826538633114275
3557,51.0,1.75,0.113,,,0,0.3081112536379772
3558,49.0,1.55,0.12,,,0,0.30795719801115823
3559,48.0,1.52,0.129,,,0,0.30780321941215266
3560,49.0,1.77,0.137,,,0,0.3076493178024466
3561,49.0,1.82,0.161,,,0,0.3074954931435454
3562,49.0,0.78,0.157,,,0,0.3074954931435454
3563,50.0,0.96,0.158,,,0,0.3074954931435454
3564,46.0,1.05,0.11,,,0,0.3074954931435454
3565,50.0,1.0,0.142,,,0,0.3074954931435454
3566,50.0,0.59,0.123,,,0,0.3074954931435454
3567,46.0,0.49,0.15,,,0,0.3074954931435454
3568,50.0,0.44,0.173,,,0,0.3074954931435454
3569,51.0,0.52,0.153,,,0,0.3074954931435454
