step,queue,avg_wait_time,co2_kg,ambulance_time,firetruck_time
4440,29,9.35,0.0588,,
4441,29,9.78,0.0659,,
4442,29,10.53,0.0702,,
4443,29,11.0,0.0583,,
4444,28,11.89,0.0595,,
4445,28,12.88,0.0698,,
4446,27,12.56,0.0718,,
4447,27,11.26,0.0665,,
4448,29,9.66,0.0794,,
4449,29,10.0,0.0612,,
4450,28,10.23,0.0578,,
4451,27,11.03,0.0729,,
4452,28,12.22,0.0721,,
4453,28,12.83,0.0778,,
4454,28,13.47,0.0911,,
4455,29,8.06,0.0876,,
4456,31,3.85,0.0812,,
4457,27,1.82,0.1009,,
4458,27,0.95,0.0866,,
4459,28,0.74,0.0828,,
4460,25,0.88,0.0933,,
4461,25,1.02,0.1131,,
4462,23,1.26,0.1272,,
4463,22,1.5,0.1489,,
4464,28,1.33,0.1495,,
4465,27,1.52,0.1466,,
4466,25,1.69,0.1653,,
4467,24,1.85,0.1261,,
4468,26,2.02,0.1327,,
4469,26,2.23,0.1378,,
4470,23,2.46,0.1549,,
4471,25,2.71,0.1244,,
4472,26,2.85,0.1218,,
4473,25,3.13,0.1297,,
4474,25,3.51,0.0716,,
4475,25,3.93,0.0998,,
4476,26,4.2,0.1037,,
4477,26,4.82,0.0873,,
4478,25,5.11,0.0807,,
4479,24,5.78,0.0723,,
4480,25,5.59,0.062,,
4481,24,6.3,0.0783,,
4482,24,7.14,0.077,,
4483,25,7.85,0.0873,,
4484,25,8.35,0.0824,,
4485,25,9.12,0.0833,,
4486,24,10.26,0.0873,,26
4487,24,10.84,0.0789,,
4488,26,10.14,0.0778,,
4489,25,10.09,0.0774,,
4490,25,10.16,0.0796,,
4491,24,10.38,0.0771,,
4492,25,10.88,0.0508,,
4493,24,11.74,0.048,,
4494,23,12.32,0.0549,,
4495,24,12.94,0.0606,,
4496,26,12.03,0.0617,,
4497,26,12.6,0.0769,,
4498,26,13.2,0.0802,,
4499,26,14.21,0.0729,,
4500,31,5.48,0.0784,,
4501,31,2.37,0.088,,
4502,27,0.75,0.0964,,
4503,29,0.69,0.085,,
4504,32,0.48,0.0787,,
4505,28,0.6,0.0859,,
4506,28,0.76,0.1073,,
4507,29,0.93,0.1112,,
4508,28,1.12,0.13,,
4509,27,1.32,0.1292,,
4510,25,1.48,0.128,,
4511,24,1.67,0.1217,,
4512,25,1.77,0.1072,,
4513,23,1.98,0.0967,,
4514,23,2.29,0.0887,,
4515,23,2.65,0.086,,
4516,21,3.0,0.0815,,
4517,21,3.51,0.0843,,
4518,21,3.89,0.1022,,
4519,22,4.68,0.0981,,
4520,24,4.58,0.0988,,
4521,24,5.31,0.1008,,
4522,23,6.12,0.094,,
4523,23,7.03,0.0884,,
4524,24,7.56,0.0608,,
4525,23,8.67,0.056,,
4526,24,9.59,0.0535,,
4527,24,10.21,0.0615,,
4528,26,9.81,0.0732,,
4529,26,10.71,0.0735,,
4530,25,11.32,0.0655,,
4531,24,12.33,0.0422,,
4532,25,13.0,0.0677,,
4533,25,13.03,0.0479,,
4534,23,12.11,0.0501,,
4535,24,11.04,0.0613,,
4536,30,7.58,0.0742,,
4537,29,7.95,0.0775,,
4538,28,8.32,0.0845,,
4539,28,9.16,0.0845,,
4540,30,9.33,0.0886,,
4541,29,9.77,0.1016,,
4542,29,10.21,0.1115,,
4543,32,10.67,0.1175,,
4544,34,10.09,0.1312,,
4545,34,4.98,0.127,,
4546,34,2.63,0.0957,,
4547,30,0.84,0.0751,,
4548,31,0.37,0.0884,,
4549,31,0.5,0.0753,,
4550,27,0.64,0.0973,,
4551,27,0.83,0.1372,,
4552,28,0.98,0.131,,
4553,27,1.23,0.1158,,
4554,27,1.51,0.1083,,
4555,24,1.81,0.0824,,
4556,24,2.07,0.1016,,
4557,23,2.36,0.085,,
4558,21,2.64,0.1049,,
4559,21,2.93,0.1014,,
4560,22,3.09,0.1164,,
4561,20,3.66,0.0882,,
4562,20,4.0,0.0894,,
4563,20,4.34,0.0926,,
4564,21,5.05,0.0788,,
4565,20,5.57,0.092,,
4566,20,6.31,0.0939,,
4567,20,7.38,0.0804,,
4568,22,6.97,0.0828,,
4569,22,7.85,0.0667,,
4570,22,8.84,0.0802,,
4571,23,9.97,0.056,21,
4572,27,8.51,0.0857,,
4573,26,9.19,0.0846,,
4574,26,9.91,0.0871,,
4575,27,10.4,0.0917,,
4576,30,9.79,0.1025,,
4577,30,10.81,0.1016,,
4578,29,9.62,0.1059,,
4579,31,8.7,0.1028,,
4580,31,9.08,0.1053,,
4581,31,9.49,0.0988,,
4582,29,9.89,0.0867,,
4583,30,10.35,0.0888,,
4584,32,9.76,0.0759,,
4585,32,10.17,0.0765,,
4586,30,10.9,0.0808,,
4587,30,11.69,0.0729,,
4588,31,12.21,0.0735,,
4589,31,12.77,0.0711,,
4590,31,6.84,0.0737,,
4591,31,3.62,0.0722,,
4592,30,1.54,0.0774,,
4593,30,1.15,0.0733,,
4594,30,1.44,0.0535,,
4595,26,1.26,0.08,,
4596,27,1.49,0.0888,,
4597,26,1.82,0.0805,,
4598,23,2.16,0.0881,,
4599,24,2.46,0.0845,,
4600,22,2.43,0.0858,,
4601,22,2.69,0.1138,,
4602,21,3.05,0.0757,,
4603,20,3.42,0.0916,,
4604,19,3.95,0.0832,,
4605,17,4.41,0.0814,,
4606,17,4.89,0.1046,,
4607,17,5.56,0.0941,,
4608,23,4.7,0.1102,,
4609,23,5.24,0.1216,,
4610,23,5.87,0.1142,,
4611,25,6.23,0.103,,
4612,25,6.97,0.1057,,
4613,25,7.58,0.0811,,
4614,25,8.47,0.0835,,
4615,28,8.91,0.106,,
4616,30,8.59,0.1109,,
4617,30,9.03,0.0905,,
4618,30,9.72,0.0893,,
4619,30,10.17,0.0531,,
4620,28,10.94,0.0608,,
4621,28,11.43,0.0581,,
4622,28,12.26,0.0793,,
4623,29,11.88,0.0669,,
4624,30,10.7,0.0725,,
4625,29,11.22,0.0824,,
4626,28,10.78,0.0605,,
4627,28,10.49,0.06,,
4628,28,11.19,0.0658,,
4629,28,11.72,0.0657,,
4630,26,12.31,0.0737,,
4631,27,12.89,0.0862,,
4632,29,12.12,0.0951,,
4633,28,12.68,0.0814,,
4634,28,13.56,0.0911,,
4635,28,7.44,0.0787,,
4636,29,3.95,0.0815,,
4637,25,1.97,0.0896,,
4638,25,1.18,0.0972,,
4639,26,1.03,0.0843,,
4640,25,0.9,0.0917,,
4641,25,1.1,0.1153,,
4642,25,1.2,0.106,,
4643,23,1.34,0.1305,,
4644,27,1.27,0.1298,,
4645,26,1.4,0.1304,,
4646,23,1.57,0.1465,,
4647,24,1.76,0.157,,
4648,25,1.82,0.1435,,
4649,24,2.02,0.1327,,
4650,22,2.27,0.1251,,
4651,24,2.59,0.1157,,
4652,24,2.87,0.1056,,
4653,23,3.12,0.0914,,
4654,22,3.49,0.0802,,
4655,23,3.9,0.1055,,
4656,24,3.9,0.0926,,
4657,24,4.4,0.0768,,
4658,23,4.75,0.0828,,
4659,23,5.23,0.0777,,
4660,23,6.06,0.072,,20
4661,23,6.47,0.0813,,
4662,22,7.29,0.0796,,
4663,22,8.25,0.0781,,
4664,24,8.26,0.0773,,
4665,24,8.76,0.0863,,
4666,24,9.32,0.0756,,
4667,24,10.5,0.0838,,
4668,24,9.42,0.075,,
4669,23,9.61,0.076,,
4670,24,10.47,0.0816,,
4671,24,11.0,0.0785,,
4672,24,10.24,0.0837,,
4673,24,11.12,0.0795,,
4674,24,11.7,0.0572,,
4675,25,12.27,0.0621,,
4676,25,12.85,0.0704,,
4677,25,13.42,0.0789,,
4678,25,14.03,0.0743,,
4679,26,15.12,0.0675,,
4680,32,5.42,0.0683,,
4681,32,3.12,0.0732,,
4682,28,1.45,0.08,,
4683,28,0.9,0.086,,
4684,30,1.07,0.084,,
4685,27,1.27,0.0949,,
4686,27,1.45,0.1224,,
4687,28,1.62,0.1138,,
4688,28,1.64,0.1353,,
4689,28,1.82,0.1448,,
4690,26,1.96,0.1265,,
4691,24,2.13,0.1298,,
4692,25,2.36,0.1011,,
4693,21,2.69,0.0997,,
4694,21,3.05,0.0912,,
4695,22,3.38,0.0882,,
4696,22,3.67,0.0909,,
4697,22,3.95,0.0945,,
4698,22,4.39,0.1056,,
4699,21,4.79,0.082,,
4700,21,5.35,0.1013,,
4701,21,6.32,0.107,,
4702,21,7.48,0.0925,,
4703,22,8.59,0.0708,,
4704,24,8.06,0.0803,,
4705,24,8.84,0.0724,,
4706,24,9.38,0.0473,,
4707,23,10.26,0.0478,,
4708,23,11.23,0.0468,,
4709,23,11.87,0.0545,,
4710,23,13.43,0.0556,,
4711,24,14.14,0.057,,
4712,26,13.0,0.0655,,
4713,24,11.75,0.069,,
4714,24,11.22,0.0575,,
4715,25,11.78,0.0509,,
4716,29,10.39,0.0597,,
4717,27,10.87,0.0717,,
4718,27,11.37,0.0875,,
4719,29,11.89,0.0972,,
4720,32,10.98,0.0991,,
4721,32,11.47,0.1188,,
4722,32,11.95,0.119,,
4723,34,12.47,0.1338,,
4724,35,12.98,0.1163,,
4725,35,6.02,0.0997,,
4726,35,3.47,0.079,,
4727,32,1.5,0.0818,,
4728,34,0.61,0.0941,,
4729,34,0.74,0.0803,,
4730,31,0.87,0.0776,,
4731,31,1.09,0.119,,
4732,32,1.27,0.1058,,
4733,28,1.49,0.1486,,
4734,28,1.75,0.1657,,
4735,25,2.02,0.1443,,
4736,27,2.1,0.1789,,
4737,26,2.4,0.1375,,
4738,23,2.71,0.1201,,
4739,23,3.09,0.1075,,
4740,22,3.48,0.1103,,
4741,21,3.83,0.1059,,
4742,21,4.49,0.0982,,
4743,22,5.12,0.0991,,
4744,23,5.43,0.0975,,
4745,23,6.0,0.0896,,
4746,23,6.77,0.0801,,
4747,23,8.06,0.0573,,
4748,24,8.57,0.0736,,
4749,24,10.26,0.055,,
4750,23,10.5,0.064,,
4751,24,11.06,0.0688,,
4752,28,8.88,0.0795,,
4753,28,9.59,0.0857,,
4754,28,10.32,0.0941,,
4755,29,11.1,0.0928,,
4756,31,11.62,0.0988,,
4757,31,12.13,0.1143,,
4758,30,11.87,0.1144,,
4759,33,10.92,0.1277,,
4760,34,9.81,0.1161,,
4761,34,10.23,0.0975,,
4762,33,10.67,0.0974,,
4763,34,11.12,0.0696,,
4764,33,12.12,0.0623,,
4765,33,12.59,0.0721,,
4766,32,13.12,0.0741,,
4767,33,13.71,0.081,,
4768,34,13.32,0.0792,,
4769,34,13.93,0.0769,,
4770,34,7.36,0.0887,,
4771,34,3.72,0.0814,,
4772,31,1.67,0.086,,
4773,31,0.95,0.0727,,
4774,31,1.07,0.0694,,
4775,30,1.07,0.073,,
4776,31,1.18,0.0926,,
4777,31,1.41,0.1013,,
4778,28,1.67,0.1436,,
4779,28,1.98,0.1239,,
4780,26,2.21,0.1276,,
4781,26,2.49,0.1566,,
4782,24,2.9,0.1368,,
4783,23,3.36,0.1278,,
4784,25,3.33,0.1135,,
4785,22,3.78,0.1184,,
4786,21,4.17,0.0954,,
4787,20,4.74,0.0746,,
4788,23,4.31,0.1022,,
4789,23,4.07,0.1265,,
4790,23,4.44,0.1206,,
4791,23,4.83,0.1203,,
4792,27,5.0,0.1169,,
4793,27,5.4,0.1665,,
4794,27,6.32,0.132,,
4795,28,6.68,0.1184,,
4796,28,7.47,0.0867,,
4797,28,7.89,0.1063,,
4798,28,8.57,0.0646,68,
4799,28,9.29,0.0522,,
4800,30,8.97,0.0662,,
4801,30,9.69,0.0663,,
4802,29,10.19,0.0582,,
4803,28,10.69,0.0525,,
4804,28,11.94,0.0587,,
4805,28,12.59,0.0657,,
4806,27,11.32,0.0718,,
4807,27,10.71,0.085,,
4808,29,9.87,0.0727,,
4809,29,10.37,0.0604,,
4810,27,10.62,0.0661,,
4811,27,11.42,0.0732,,
4812,28,11.95,0.0741,,
4813,28,12.84,0.0777,,
4814,28,14.23,0.0933,,
4815,29,8.17,0.0928,,
4816,31,3.92,0.0954,,
4817,28,1.87,0.0989,,
4818,28,0.82,0.0922,,
4819,28,0.82,0.0749,,
4820,27,0.9,0.0874,,
4821,27,1.1,0.1045,,
4822,27,1.36,0.0925,,
4823,24,1.45,0.146,,
4824,30,1.27,0.1213,,
4825,29,1.43,0.1456,,
4826,28,1.59,0.1538,,
4827,27,1.81,0.1341,,
4828,28,2.0,0.1219,,
4829,28,2.19,0.1376,,
4830,25,2.34,0.1489,,
4831,27,2.51,0.1385,,
4832,28,2.56,0.1267,,
4833,27,2.9,0.1184,,
4834,26,3.26,0.0862,,
4835,25,3.74,0.0818,,
4836,26,4.1,0.099,,
4837,26,4.58,0.0806,,
4838,25,4.85,0.0941,,
4839,25,5.45,0.0907,,
4840,27,5.31,0.0864,,
4841,26,5.88,0.0884,,
4842,25,6.82,0.0754,,
4843,25,7.49,0.0729,,
4844,26,8.71,0.0797,,
4845,26,9.26,0.0817,,
4846,25,9.85,0.0837,,
4847,25,10.44,0.0748,,
4848,27,10.44,0.0751,,
4849,26,10.43,0.0834,,
4850,25,10.18,0.0775,,
4851,25,10.38,0.0817,,
4852,26,10.88,0.0515,,
4853,25,11.73,0.0558,,
4854,24,12.66,0.0589,,
4855,25,13.25,0.066,,
4856,27,12.36,0.0702,,
4857,27,13.31,0.0746,,
4858,27,13.91,0.0686,,
4859,27,14.54,0.0716,,
4860,32,6.05,0.0864,,
4861,31,2.83,0.0948,,
4862,28,0.68,0.0924,,
4863,29,0.37,0.0871,,
4864,32,0.49,0.0886,,
4865,29,0.63,0.084,,
4866,29,0.81,0.1075,,
4867,29,1.02,0.1136,,
4868,29,1.24,0.139,,
4869,28,1.45,0.1108,,
4870,26,1.63,0.1052,,
4871,25,1.53,0.1247,,
4872,25,1.62,0.1118,,
4873,24,1.82,0.1352,,
4874,23,2.1,0.12,,
4875,22,2.34,0.0966,,
4876,22,2.74,0.1032,,
4877,21,3.24,0.0668,,
4878,21,3.62,0.097,,
4879,21,4.23,0.1064,,
4880,24,4.41,0.1086,,60
4881,24,5.26,0.1059,,
4882,24,6.12,0.0958,,
4883,23,6.87,0.0876,,
4884,23,7.45,0.0573,,
4885,23,8.59,0.0457,,
4886,23,9.21,0.05,,
4887,24,10.56,0.0646,,
4888,26,9.77,0.0558,,
4889,26,10.35,0.0719,,
4890,26,10.94,0.0569,,
4891,26,11.93,0.0571,,
4892,25,12.57,0.047,,
4893,25,13.69,0.0609,,
4894,25,13.75,0.05,,
4895,24,12.61,0.0516,,
4896,30,8.1,0.0801,,
4897,30,7.95,0.0785,,
4898,29,8.35,0.07,,
4899,29,8.75,0.0878,,
4900,31,9.15,0.0849,,
4901,30,9.82,0.0932,,
4902,29,10.26,0.108,,
4903,32,10.69,0.1278,,
4904,34,10.12,0.1212,,
4905,34,5.02,0.0954,,
4906,34,2.51,0.0914,,
4907,30,0.86,0.0822,,
4908,31,0.47,0.0804,,
4909,31,0.48,0.0762,,
4910,28,0.62,0.0936,,
4911,29,0.79,0.1212,,
4912,30,0.91,0.1172,,
4913,27,1.18,0.1314,,
4914,27,1.45,0.1252,,
4915,25,1.73,0.0883,,
4916,24,2.1,0.1069,,
4917,24,2.26,0.0802,,
4918,21,2.55,0.0878,,
4919,22,2.83,0.0759,,
4920,23,2.96,0.0578,,
4921,22,3.36,0.0834,,
4922,22,3.9,0.0612,,
4923,22,4.39,0.0677,,
4924,23,5.03,0.0733,,
4925,22,5.73,0.0531,,
4926,21,6.0,0.0683,,
4927,22,6.8,0.0816,,
4928,24,6.86,0.0907,,
4929,24,7.74,0.1028,,
4930,23,8.47,0.0896,,
4931,23,9.24,0.0877,,
4932,28,7.85,0.1103,,
4933,27,8.27,0.1061,,
4934,26,9.15,0.0975,,
4935,29,9.62,0.1227,,
4936,31,9.36,0.1043,,
4937,31,10.05,0.139,,
4938,29,9.2,0.1118,,
4939,32,8.45,0.1234,,
4940,32,9.05,0.1068,,
4941,32,9.44,0.082,,
4942,30,9.85,0.0928,,
4943,31,10.28,0.0955,,
4944,33,10.22,0.0751,,
4945,33,10.93,0.0716,,
4946,32,11.45,0.0916,,
4947,31,11.97,0.0723,,
4948,32,12.55,0.0697,,
4949,32,13.18,0.084,,
4950,32,7.56,0.0722,,
4951,33,4.34,0.0689,,
4952,31,1.9,0.0783,,
4953,31,1.51,0.0768,,
4954,31,1.34,0.0672,,
4955,27,1.3,0.0679,,
4956,28,1.55,0.0994,,
4957,27,1.82,0.0886,,
4958,24,2.18,0.1034,,
4959,25,2.5,0.0918,,
4960,24,2.47,0.0845,,
4961,23,2.72,0.107,,
4962,22,3.05,0.1062,,
4963,21,3.41,0.1059,,
4964,20,3.92,0.1035,,
4965,18,4.37,0.1022,,
4966,18,4.84,0.0937,,
4967,18,5.49,0.0879,57,
4968,23,4.56,0.104,,
4969,23,5.07,0.1128,,
4970,23,5.66,0.1299,,
4971,23,6.17,0.0961,,
4972,25,6.89,0.0994,,
4973,25,7.49,0.083,,
4974,25,8.11,0.0903,,
4975,27,8.77,0.0973,,
4976,30,8.26,0.1239,,
4977,30,8.87,0.0862,,
4978,29,9.51,0.0863,,
4979,30,10.22,0.0573,,
4980,29,10.69,0.0668,,
4981,28,11.49,0.0619,,
4982,28,12.32,0.0652,,
4983,27,11.91,0.0698,,
4984,28,9.53,0.0711,,
4985,28,9.43,0.0767,,
4986,28,9.89,0.0729,,
4987,28,10.67,0.068,,
4988,27,11.51,0.0681,,
4989,27,12.06,0.072,,
4990,26,12.28,0.0727,,
4991,26,12.86,0.0797,,
4992,28,12.44,0.084,,
4993,28,13.0,0.0816,,
4994,28,13.56,0.1006,,
4995,29,7.38,0.0869,,
4996,29,3.95,0.0797,,
4997,25,1.87,0.0943,,
4998,25,0.84,0.0932,,
4999,26,0.95,0.0872,,
5000,26,0.81,0.0893,,
5001,26,1.02,0.1046,,
5002,25,1.23,0.0985,,
5003,22,1.41,0.1166,,
5004,27,1.35,0.1156,,
5005,25,1.5,0.1243,,
5006,25,1.67,0.1399,,
5007,24,1.87,0.1403,,
5008,27,1.9,0.1332,,
5009,27,2.23,0.114,,
5010,24,2.21,0.1101,,
5011,26,2.38,0.1114,,
5012,26,2.71,0.1246,,
5013,25,3.0,0.1091,,
5014,24,3.38,0.0851,,
5015,23,3.73,0.0843,,
5016,25,3.72,0.0901,,
5017,25,4.12,0.0723,,
5018,25,4.43,0.0795,,
5019,24,5.08,0.0649,,
5020,25,5.57,0.0629,,
5021,23,6.11,0.0747,,
5022,23,6.69,0.0806,,
5023,23,7.58,0.0818,,
5024,24,7.27,0.0885,,
5025,24,8.0,0.1006,,
5026,24,8.53,0.099,,
5027,24,9.31,0.0931,,
5028,24,9.24,0.1012,,
5029,23,8.91,0.0834,,
5030,23,9.47,0.0828,,30
5031,24,10.26,0.0897,,
5032,25,9.88,0.0712,,
5033,24,10.41,0.0839,,
5034,24,11.3,0.0794,,
5035,24,11.88,0.0613,,
5036,25,12.45,0.0661,,
5037,25,13.06,0.0717,,
5038,25,13.7,0.0753,,
5039,25,14.78,0.0743,,
5040,32,5.34,0.0738,,
5041,32,3.02,0.0835,,
5042,28,1.43,0.0885,,
5043,28,0.86,0.0932,,
5044,31,1.07,0.0786,,
5045,27,1.25,0.1068,,
5046,27,1.43,0.1172,,
5047,29,1.6,0.1121,,
5048,28,1.61,0.1336,,
5049,28,1.77,0.1296,,
5050,26,1.89,0.1149,,
5051,24,2.11,0.106,,
5052,24,2.32,0.1085,,
5053,21,2.64,0.0988,,
5054,21,3.0,0.1022,,
5055,22,3.31,0.0835,,
5056,22,3.39,0.0904,,
5057,22,3.87,0.0996,,
5058,21,4.34,0.1033,,
5059,21,4.74,0.0942,,
5060,22,5.44,0.1025,,
5061,21,6.45,0.0912,,
5062,21,7.19,0.0951,,
5063,22,8.23,0.0711,,
5064,24,8.0,0.0871,,
5065,24,8.81,0.0693,,
5066,24,9.38,0.0574,,
5067,23,10.26,0.0443,,
5068,23,11.23,0.0475,,
5069,23,11.9,0.0522,,
5070,23,13.0,0.0603,,
5071,24,14.18,0.0563,,
5072,26,13.03,0.0635,,
5073,24,11.75,0.0665,,
5074,24,11.25,0.0533,,
5075,24,11.81,0.0541,,
5076,29,10.15,0.0625,,
5077,27,10.62,0.0726,,
5078,27,11.42,0.085,,
5079,28,11.95,0.0925,,
5080,32,11.02,0.1008,,
5081,32,11.49,0.1213,,
5082,32,11.98,0.1302,,
5083,34,12.49,0.1187,,
5084,35,13.0,0.1139,,
5085,35,6.09,0.1062,,
5086,35,3.53,0.0909,,
5087,32,1.49,0.0876,,
5088,34,0.98,0.0888,,
5089,33,0.78,0.0683,,
5090,30,0.96,0.0781,,
5091,30,1.18,0.1154,,
5092,31,1.41,0.0995,,
5093,27,1.64,0.1436,,
5094,27,1.86,0.1663,,
5095,26,2.09,0.1564,,
5096,27,2.19,0.1768,,
5097,27,2.5,0.1719,,
5098,23,2.81,0.1559,,
5099,23,3.19,0.097,,
5100,23,3.59,0.1292,,
5101,22,4.09,0.1235,,
5102,21,4.53,0.0844,,
5103,20,5.41,0.0887,,
5104,22,5.4,0.0909,,
5105,22,5.81,0.0868,,
5106,22,7.05,0.0775,,
5107,23,7.72,0.087,,
5108,23,8.94,0.0844,,
5109,22,9.45,0.0761,,
5110,22,10.0,0.0573,,
5111,22,10.88,0.0677,,
5112,28,8.74,0.0765,,
5113,28,9.65,0.105,,
5114,27,9.69,0.092,24,
5115,28,9.64,0.1017,,
5116,30,10.08,0.1071,,
5117,30,10.79,0.105,,
5118,28,11.24,0.1075,,
5119,31,11.71,0.1208,,
5120,33,11.02,0.1119,,
5121,33,10.95,0.1142,,
5122,32,11.05,0.1102,,
5123,32,11.5,0.0631,,
5124,33,11.95,0.0565,,
5125,31,12.4,0.0598,,
5126,31,12.9,0.0682,,
5127,32,13.5,0.0668,,
5128,34,13.16,0.0787,,
5129,34,13.79,0.0937,,
5130,34,7.02,0.0728,,
5131,34,3.88,0.0663,,
5132,31,1.83,0.0754,,
5133,31,1.25,0.0777,,
5134,31,1.27,0.0593,,
5135,30,1.27,0.0622,,
5136,32,1.4,0.079,,
5137,32,1.69,0.0733,,
5138,29,1.98,0.1222,,
5139,29,2.26,0.1239,,
5140,27,2.42,0.1133,,
5141,27,2.7,0.1486,,
5142,26,3.05,0.1403,,
5143,25,3.41,0.1246,,
5144,26,3.48,0.1089,,
5145,23,3.86,0.1137,,
5146,23,4.39,0.0969,,
5147,22,4.85,0.101,,
5148,24,4.54,0.1062,,
5149,24,4.84,0.1106,,
5150,24,5.27,0.1278,,
5151,25,5.72,0.1402,,
5152,28,5.65,0.1619,,
5153,28,6.23,0.147,,
5154,29,7.05,0.1231,,
5155,29,7.62,0.1054,,
5156,29,8.03,0.108,,
5157,29,9.11,0.076,,
5158,29,9.57,0.0716,,
5159,30,10.31,0.0652,,
5160,31,9.7,0.0597,,
5161,31,10.15,0.0723,,
5162,30,11.18,0.064,,
5163,28,11.16,0.0573,,
5164,29,10.92,0.0645,,
5165,29,12.09,0.0668,,
5166,28,11.69,0.0656,,
5167,29,11.4,0.0709,,
5168,30,10.67,0.0916,,
5169,30,11.21,0.0701,,
5170,28,11.45,0.0737,,
5171,28,11.97,0.0735,,
5172,29,12.53,0.0812,,
5173,29,13.76,0.0767,,
5174,29,14.78,0.091,,
5175,30,8.14,0.0912,,
5176,32,3.85,0.0975,,
5177,29,1.9,0.101,,
5178,29,1.07,0.0872,,
5179,30,0.88,0.0848,,
5180,27,1.02,0.0912,,
5181,27,1.22,0.101,,
5182,26,1.4,0.13,,
5183,24,1.59,0.1267,,
5184,30,1.37,0.1371,,
5185,29,1.61,0.1467,,
5186,27,1.8,0.1588,,
5187,27,1.98,0.1464,,
5188,28,2.16,0.1349,,
5189,27,2.35,0.1339,,
5190,24,2.53,0.1333,,
5191,27,2.83,0.1386,,
5192,28,2.88,0.1527,,
5193,27,3.3,0.1294,,
5194,26,3.61,0.0742,,
5195,26,4.12,0.0941,,
5196,27,4.37,0.0839,,
5197,25,4.76,0.0854,,
5198,25,5.2,0.0911,,
5199,25,5.79,0.0758,,
5200,26,6.0,0.0729,,
5201,26,6.56,0.0809,,
5202,25,7.18,0.0812,,
5203,25,8.08,0.0777,,
5204,26,9.12,0.0683,,24
5205,25,9.68,0.069,,
5206,25,10.58,0.079,,
5207,25,11.21,0.0691,,
5208,27,10.59,0.0785,,
5209,26,10.8,0.0784,,
5210,26,9.6,0.0932,,
5211,25,9.91,0.091,,
5212,26,10.7,0.0625,,
5213,25,11.18,0.0607,,
5214,25,11.7,0.0616,,
5215,25,12.27,0.0613,,
5216,26,11.46,0.0614,,
5217,26,12.36,0.0684,,
5218,26,12.94,0.071,,
5219,26,13.91,0.063,,
5220,31,5.83,0.0773,,
5221,31,2.9,0.0869,,
5222,27,1.12,0.0987,,
5223,28,0.41,0.1036,,
5224,32,0.48,0.0893,,
5225,28,0.61,0.0968,,
5226,28,0.77,0.1177,,
5227,29,0.95,0.1075,,
5228,27,1.12,0.136,,
5229,27,1.31,0.1309,,
5230,24,1.44,0.1365,,
5231,24,1.64,0.1182,,
5232,26,1.69,0.1134,,
5233,23,1.93,0.1199,,
5234,23,2.24,0.1035,,
5235,22,2.62,0.079,,
5236,20,3.0,0.0988,,
5237,20,3.5,0.0773,,
5238,20,3.83,0.0794,,
5239,21,4.75,0.1,,
5240,23,4.61,0.0965,,
5241,23,5.52,0.092,,
5242,23,6.39,0.0855,,
5243,22,7.13,0.0899,,
5244,23,7.67,0.0536,,
5245,22,8.82,0.0496,,
5246,22,9.43,0.0541,,
5247,23,10.04,0.0604,,
5248,25,9.31,0.0766,,
5249,25,9.84,0.0724,,
5250,24,10.41,0.0559,,
5251,24,11.32,0.051,,
5252,24,12.76,0.0477,,
5253,24,13.89,0.0638,,
5254,24,13.93,0.0499,,
5255,24,13.48,0.0512,,
5256,29,8.36,0.0758,,
5257,29,8.15,0.0897,,
5258,28,8.54,0.0769,,
5259,30,8.95,0.0746,,
5260,30,9.36,0.0855,,
5261,30,10.03,0.0972,,
5262,29,10.47,0.1048,,
5263,32,10.95,0.1249,,
5264,34,10.33,0.127,,
5265,34,5.07,0.0917,,
5266,34,2.71,0.0889,,
5267,30,0.81,0.0809,,
5268,31,0.36,0.0829,,
5269,31,0.5,0.0896,,
5270,27,0.67,0.0915,,
5271,28,0.83,0.1192,,
5272,28,0.98,0.1178,,
5273,28,1.2,0.1435,,
5274,28,1.45,0.1162,,
5275,26,1.73,0.1189,,
5276,26,2.07,0.0906,,
5277,24,2.37,0.0714,,
5278,24,2.74,0.0803,,
5279,22,3.1,0.0731,,
5280,23,3.09,0.0974,,
5281,23,3.41,0.0844,,
5282,23,4.0,0.0928,,
5283,22,4.56,0.0637,,
5284,22,5.19,0.086,,
5285,22,5.72,0.0878,,
5286,22,6.14,0.0781,,
5287,21,7.15,0.0946,,
5288,23,6.78,0.0945,,
5289,22,7.63,0.0967,,
5290,22,7.86,0.0924,,
5291,22,9.65,0.0622,,
5292,27,8.08,0.0909,,
5293,26,8.71,0.0861,,
5294,26,9.13,0.1152,,
5295,26,9.84,0.0909,25,
5296,30,9.53,0.0964,,
5297,30,9.22,0.1036,,
5298,28,8.71,0.1106,,
5299,30,8.47,0.1116,,
5300,31,8.84,0.1089,,
5301,30,9.21,0.0802,,
5302,29,9.86,0.0995,,
5303,30,10.3,0.0894,,
5304,32,9.68,0.0855,,
5305,32,10.35,0.0805,,
5306,31,10.82,0.0981,,
5307,31,11.35,0.0775,,
5308,32,12.23,0.0614,,
5309,32,12.82,0.0668,,
5310,32,6.95,0.0666,,
5311,33,3.59,0.0654,,
5312,31,1.59,0.0717,,
5313,31,1.23,0.0822,,
5314,31,1.54,0.0604,,
5315,27,1.46,0.0593,,
5316,28,1.72,0.0855,,
5317,27,2.03,0.0779,,
